trace_id,neurite,point_index,x,y,normal_x,normal_y,new_x,new_y,width,intensity,fit_mssg
0,axon,158,1120.0000000000005,1676.326372207016,0.9988079706498298,0.04881227065368765,1122.1594241945372,1676.4319044027304,7.5749707435181515,53779,Passed
0,axon,159,1120.0000000000005,1673.3248567499481,0.9999927793536667,0.003800163223981413,1122.484662455514,1673.3342989410144,7.603118619028086,53689,Passed
0,axon,160,1120.0000000000005,1670.3233412928807,1.0,-8.21829913142228e-28,1122.7506967612053,1670.3233412928807,7.590770051601135,53587,Passed
0,axon,161,1120.0000000000005,1667.321825835813,1.0,4.066787199054302e-28,1122.8922665550733,1667.321825835813,7.59738085082067,53491,Passed
0,axon,162,1120.0000000000005,1664.3203103787455,1.0,4.066787199054346e-28,1123.0321337224298,1664.3203103787455,7.603407753236109,53395,Passed
0,axon,163,1120.0000000000005,1661.3187949216779,1.0,-1.2327448697133354e-27,1122.945850589016,1661.3187949216779,6.598866151994802,53315,Passed
0,axon,164,1120.0000000000005,1658.3172794646102,1.0,1.6351873529530923e-27,1122.8061151917404,1658.3172794646102,6.601909328060705,53219,Passed
0,axon,165,1120.0000000000005,1655.3157640075426,0.9999999985083804,-5.4619036717183845e-05,1122.5242410020103,1655.3156261359304,7.608991298405513,53107,Passed
0,axon,166,1120.0000000000005,1652.314248550475,0.9996167431203598,-0.027683332050977765,1122.1617453098906,1652.2543812927133,7.538054585594595,53008,Passed
0,axon,167,1120.0000000000005,1649.3127330934074,0.9975034878324702,-0.07061722001082335,1121.8431113527802,1649.182251945731,6.479817937029454,52924,Passed
0,axon,168,1119.9984694781247,1646.3226196802025,0.9911542450353293,-0.1327149673113257,1121.526664068274,1646.1179953282483,6.436054600894847,52820,Passed
0,axon,169,1119.2245253758579,1643.4287582232514,-0.9777421154882376,0.2098102847826716,1120.5256417593162,1643.149556177411,6.386547370661945,52728,Passed
0,axon,170,1118.5492225663882,1640.5067347788292,0.9609181183399249,-0.2768327470622975,1119.531609412647,1640.2237170646897,6.319769225566279,52611,Passed
0,axon,171,1117.5461425635428,1637.6836242292993,0.9420020143631942,-0.33560721824133144,1118.367679859657,1637.3909349967644,6.257457871075085,52519,Passed
0,axon,172,1116.3181197293763,1634.9543591881284,0.9286192052817346,-0.37103419193103976,1117.0013387211338,1634.6813758112212,6.099835914782414,52440,Passed
0,axon,173,1115.3315184289427,1632.1202358759742,0.9140334604787547,-0.40563879637583106,1115.8754931663382,1631.8788253945456,6.045827722970608,52344,Passed
0,axon,174,1113.9807394315128,1629.4494410077202,0.9056106929392631,-0.42410997728663247,1114.4599967320887,1629.2249982041553,6.054817523620145,52258,Passed
